Time,Bid,Ask,EUR,BTC,Trade,minPrice,maxPrice
 7 Jan 14 03:33,687.44,693.00,39.37,0.137650,0.00,638.16,733.88
 7 Jan 14 03:43,687.44,693.00,39.37,0.137650,0.00,638.16,733.88
 7 Jan 14 03:53,687.44,694.36,39.37,0.137650,0.00,638.16,733.88
 7 Jan 14 04:03,687.45,690.89,39.37,0.137650,0.00,638.16,733.88
 7 Jan 14 04:13,688.79,689.00,39.37,0.137650,0.00,638.16,733.88
 7 Jan 14 04:24,688.79,689.00,39.37,0.137650,0.00,638.16,733.88
 7 Jan 14 04:34,689.00,692.23,39.37,0.137650,0.00,638.16,733.88
 7 Jan 14 04:44,689.00,690.00,39.37,0.137650,0.00,638.16,733.88
 7 Jan 14 04:54,683.01,687.00,39.37,0.137650,0.00,638.16,733.88
 7 Jan 14 05:04,683.01,688.78,39.37,0.137650,0.00,638.16,733.88
 7 Jan 14 05:14,683.01,688.78,39.37,0.137650,0.00,638.16,733.88
 7 Jan 14 05:24,683.69,687.11,39.37,0.137650,0.00,638.16,733.88
 7 Jan 14 05:34,685.02,687.12,39.37,0.137650,0.00,638.16,733.88
 7 Jan 14 05:44,687.12,688.46,39.37,0.137650,0.00,638.16,733.88
 7 Jan 14 05:54,683.33,686.74,39.37,0.137650,0.00,638.16,733.88
 7 Jan 14 06:04,683.32,686.74,39.37,0.137650,0.00,638.16,733.88
 7 Jan 14 06:14,683.31,686.73,39.37,0.137650,0.00,638.16,733.88
 7 Jan 14 06:24,683.31,686.73,39.37,0.137650,0.00,638.16,733.88
 7 Jan 14 06:35,684.48,686.19,39.37,0.137650,0.00,638.16,733.88
 7 Jan 14 06:45,682.77,684.48,39.37,0.137650,0.00,638.16,733.88
 7 Jan 14 06:55,680.10,681.07,39.37,0.137650,0.00,638.16,733.88
 7 Jan 14 07:05,676.00,677.00,39.37,0.137650,0.00,638.16,733.88
 7 Jan 14 07:15,666.00,667.00,39.37,0.137650,0.00,638.16,733.88
 7 Jan 14 07:25,669.22,671.00,39.37,0.137650,0.00,638.16,733.88
 7 Jan 14 07:35,670.88,674.24,39.37,0.137650,0.00,638.16,733.88
 7 Jan 14 07:45,672.55,673.24,39.37,0.137650,0.00,638.16,733.88
 7 Jan 14 07:55,673.00,674.21,39.37,0.137650,0.00,638.16,733.88
 7 Jan 14 08:05,674.19,674.22,39.37,0.137650,0.00,638.16,733.88
 7 Jan 14 08:15,673.00,674.18,39.37,0.137650,0.00,638.16,733.88
 7 Jan 14 08:25,672.00,674.22,39.37,0.137650,0.00,638.16,733.88
 7 Jan 14 08:35,672.54,674.22,39.37,0.137650,0.00,638.16,733.88
 7 Jan 14 08:45,672.52,674.22,39.37,0.137650,0.00,638.16,733.88
 7 Jan 14 08:55,672.52,675.88,39.37,0.137650,0.00,638.16,733.88
 7 Jan 14 09:05,674.19,677.57,39.37,0.137650,0.00,638.16,733.88
 7 Jan 14 09:15,677.00,679.00,39.37,0.137650,0.00,638.16,733.88
 7 Jan 14 09:25,679.00,679.99,39.37,0.137650,0.00,638.16,733.88
 7 Jan 14 09:36,680.00,681.07,39.37,0.137650,0.00,638.16,733.88
 7 Jan 14 09:46,680.00,682.04,39.37,0.137650,0.00,638.16,733.88
 7 Jan 14 09:56,680.10,682.04,39.37,0.137650,0.00,638.16,733.88
 7 Jan 14 10:06,680.03,681.99,39.37,0.137650,0.00,638.16,733.88
 7 Jan 14 10:16,679.43,681.99,39.37,0.137650,0.00,638.16,733.88
 7 Jan 14 10:26,679.00,679.43,39.37,0.137650,0.00,638.16,733.88
 7 Jan 14 10:36,679.00,681.12,39.37,0.137650,0.00,638.16,733.88
 7 Jan 14 10:46,677.73,679.80,39.37,0.137650,0.00,638.16,733.88
 7 Jan 14 10:56,674.21,676.00,39.37,0.137650,0.00,638.16,733.88
 7 Jan 14 11:06,671.20,673.05,39.37,0.137650,0.00,638.16,733.88
 7 Jan 14 11:16,671.31,672.49,39.37,0.137650,0.00,638.16,733.88
 7 Jan 14 11:26,663.55,665.05,39.37,0.137650,0.00,638.16,733.88
 7 Jan 14 11:36,671.71,673.10,39.37,0.137650,0.00,638.16,733.88
 7 Jan 14 11:46,670.43,672.30,39.37,0.137650,0.00,638.16,733.88
 7 Jan 14 11:56,669.00,669.08,39.37,0.137650,0.00,638.16,733.88
 7 Jan 14 12:06,665.75,669.00,39.37,0.137650,0.00,638.16,733.88
 7 Jan 14 12:16,671.00,673.00,39.37,0.137650,0.00,638.16,733.88
 7 Jan 14 12:26,660.59,663.59,39.37,0.137650,0.00,638.16,733.88
 7 Jan 14 12:36,658.78,662.99,39.37,0.137650,0.00,638.16,733.88
 7 Jan 14 12:47,661.00,662.99,39.37,0.137650,0.00,638.16,733.88
 7 Jan 14 12:57,656.22,657.86,39.37,0.137650,0.00,638.16,733.88
 7 Jan 14 13:07,647.99,650.00,39.37,0.137650,0.00,638.16,733.88
 7 Jan 14 13:17,626.54,629.67,39.37,0.137650,0.06,626.54,720.52
 7 Jan 14 13:27,653.41,655.03,2.21,0.196666,0.00,626.54,720.52
 7 Jan 14 13:37,640.69,643.89,2.21,0.196666,0.00,626.54,720.52
 7 Jan 14 13:47,650.00,651.94,2.21,0.196666,0.00,626.54,720.52
 7 Jan 14 13:57,653.58,655.21,2.21,0.196666,0.00,626.54,720.52
 7 Jan 14 14:07,655.19,655.20,2.21,0.196666,-0.06,626.54,720.52
 7 Jan 14 14:17,652.00,653.00,40.95,0.137529,0.00,626.54,720.52
 7 Jan 14 14:27,651.93,652.71,40.95,0.137529,0.00,626.54,720.52
 7 Jan 14 14:37,650.11,651.80,40.95,0.137529,0.00,626.54,720.52
 7 Jan 14 14:47,646.00,647.00,40.95,0.137529,0.00,626.54,720.52
 7 Jan 14 14:57,635.82,639.00,40.95,0.137529,0.00,626.54,720.52
 7 Jan 14 15:07,643.75,646.96,40.95,0.137529,0.00,626.54,720.52
 7 Jan 14 15:17,645.01,646.97,40.95,0.137529,0.00,626.54,720.52
 7 Jan 14 15:27,649.10,650.73,40.95,0.137529,0.00,626.54,720.52
 7 Jan 14 15:37,652.37,654.49,40.95,0.137529,0.00,626.54,720.52
 7 Jan 14 15:48,655.00,655.09,40.95,0.137529,0.00,626.54,720.52
 7 Jan 14 15:58,659.97,660.53,40.95,0.137529,0.00,626.54,720.52
 7 Jan 14 16:08,668.00,668.88,40.95,0.137529,0.00,626.54,720.52
 7 Jan 14 16:18,659.97,660.00,40.95,0.137529,0.00,626.54,720.52
 7 Jan 14 16:28,655.54,655.84,40.95,0.137529,0.00,626.54,720.52
 7 Jan 14 16:38,659.00,659.01,40.95,0.137529,0.00,626.54,720.52
 7 Jan 14 16:48,658.71,659.00,40.95,0.137529,0.00,626.54,720.52
 7 Jan 14 16:58,656.00,658.70,40.95,0.137529,0.00,626.54,720.52
 7 Jan 14 17:08,664.91,666.69,40.95,0.137529,0.00,626.54,720.52
 7 Jan 14 17:18,664.91,665.98,40.95,0.137529,0.00,626.54,720.52
 7 Jan 14 17:28,661.59,661.60,40.95,0.137529,0.00,626.54,720.52
 7 Jan 14 17:38,661.60,663.24,40.95,0.137529,0.00,626.54,720.52
 7 Jan 14 17:48,657.00,661.57,40.95,0.137529,0.00,626.54,720.52
 7 Jan 14 17:58,651.00,653.53,40.95,0.137529,0.00,626.54,720.52
 7 Jan 14 18:06,653.76,654.76,40.95,0.137529,0.00,626.54,720.52
 7 Jan 14 18:16,652.50,654.75,40.95,0.137529,0.00,626.54,720.52
 7 Jan 14 18:26,640.46,643.67,40.95,0.137529,0.00,626.54,720.52
 7 Jan 14 18:36,639.00,639.10,40.95,0.137529,0.00,626.54,720.52
 7 Jan 14 18:46,646.43,648.05,40.95,0.137529,0.00,626.54,720.52
 7 Jan 14 18:56,646.43,649.65,40.95,0.137529,0.00,626.54,720.52
 7 Jan 14 19:06,635.00,636.76,40.95,0.137529,0.00,626.54,720.52
 7 Jan 14 19:16,626.87,628.45,40.95,0.137529,0.06,626.54,720.52
 7 Jan 14 19:26,611.11,612.00,1.58,0.200178,0.00,611.11,702.78
 7 Jan 14 19:36,624.82,627.94,1.58,0.200178,0.00,611.11,702.78
 7 Jan 14 19:46,629.57,632.70,1.58,0.200178,0.00,611.11,702.78
 7 Jan 14 19:57,630.91,634.06,1.58,0.200178,0.00,611.11,702.78
 7 Jan 14 20:07,630.65,633.80,1.58,0.200178,0.00,611.11,702.78
 7 Jan 14 20:17,635.80,637.54,1.58,0.200178,0.00,611.11,702.78
 7 Jan 14 20:27,640.00,641.56,1.58,0.200178,-0.06,611.11,702.78
 7 Jan 14 20:37,636.94,637.00,43.10,0.135309,0.00,611.11,702.78
 7 Jan 14 20:47,630.00,630.59,43.10,0.135309,0.00,611.11,702.78
 7 Jan 14 20:57,630.00,630.00,43.10,0.135309,0.00,611.11,702.78
 7 Jan 14 21:07,630.00,632.48,43.10,0.135309,0.00,611.11,702.78
 7 Jan 14 21:17,629.12,630.00,43.10,0.135309,0.00,611.11,702.78
 7 Jan 14 21:27,616.06,617.60,43.10,0.135309,0.00,611.11,702.78
 7 Jan 14 21:37,617.83,619.10,43.10,0.135309,0.00,611.11,702.78
 7 Jan 14 21:47,613.29,616.36,43.10,0.135309,0.06,611.11,702.78
 7 Jan 14 21:57,607.89,608.62,5.36,0.196544,0.00,607.89,699.07
 7 Jan 14 22:07,599.46,600.00,5.36,0.196544,0.00,599.46,689.38
 7 Jan 14 22:17,606.00,608.29,5.36,0.196544,0.00,599.46,689.38
 7 Jan 14 22:27,600.77,603.78,5.36,0.196544,0.00,599.46,689.38
 7 Jan 14 22:37,609.89,612.00,5.36,0.196544,0.00,599.46,689.38
 7 Jan 14 22:47,613.00,614.47,5.36,0.196544,0.00,599.46,689.38
 7 Jan 14 22:57,600.00,601.00,5.36,0.196544,0.00,599.46,689.38
 7 Jan 14 23:08,598.10,602.30,5.36,0.196544,0.00,598.10,687.81
 7 Jan 14 23:18,610.00,610.07,5.36,0.196544,0.00,598.10,687.81
 7 Jan 14 23:28,610.00,610.00,5.36,0.196544,0.00,598.10,687.81
 7 Jan 14 23:38,615.00,615.58,5.36,0.196544,0.00,598.10,687.81
 7 Jan 14 23:48,598.00,600.29,5.36,0.196544,0.00,598.00,687.70
 7 Jan 14 23:58,593.00,594.00,5.36,0.196544,0.00,593.00,681.95
 8 Jan 14 00:08,591.99,592.83,5.36,0.196544,0.00,591.99,680.79
 8 Jan 14 00:18,585.47,588.00,5.36,0.196544,0.00,585.47,673.29
 8 Jan 14 00:28,577.95,580.84,5.36,0.196544,0.00,577.95,664.65
 8 Jan 14 00:38,575.23,576.67,5.36,0.196544,0.00,575.23,661.52
 8 Jan 14 00:48,588.36,591.30,5.36,0.196544,0.00,575.23,661.52
 8 Jan 14 00:58,598.00,598.80,5.36,0.196544,0.00,575.23,661.52
 8 Jan 14 01:08,597.25,598.00,5.36,0.196544,0.00,575.23,661.52
 8 Jan 14 01:18,589.70,590.03,5.36,0.196544,0.00,575.23,661.52
 8 Jan 14 01:28,591.10,593.50,5.36,0.196544,0.00,575.23,661.52
 8 Jan 14 01:38,594.57,595.53,5.36,0.196544,0.00,575.23,661.52
 8 Jan 14 01:48,602.98,604.79,5.36,0.196544,-0.06,575.23,661.52
 8 Jan 14 01:58,621.15,623.79,42.89,0.134296,0.00,575.23,661.52
 8 Jan 14 02:08,616.52,619.59,42.89,0.134296,0.00,575.23,661.52
 8 Jan 14 02:18,618.10,620.00,42.89,0.134296,0.00,575.23,661.52
 8 Jan 14 02:29,622.69,625.80,42.89,0.134296,0.00,575.23,661.52
 8 Jan 14 02:39,615.00,617.98,42.89,0.134296,0.00,575.23,661.52
 8 Jan 14 02:49,610.30,612.44,42.89,0.134296,0.00,575.23,661.52
 8 Jan 14 02:59,610.30,613.35,42.89,0.134296,0.00,575.23,661.52
 8 Jan 14 03:09,610.30,613.35,42.89,0.134296,0.00,575.23,661.52
 8 Jan 14 03:19,619.43,620.00,42.89,0.134296,0.00,575.23,661.52
 8 Jan 14 03:29,610.12,613.17,42.89,0.134296,0.00,575.23,661.52
 8 Jan 14 03:39,617.77,620.00,42.89,0.134296,0.00,575.23,661.52
 8 Jan 14 03:49,619.89,620.00,42.89,0.134296,0.00,575.23,661.52
 8 Jan 14 03:59,617.77,620.00,42.89,0.134296,0.00,575.23,661.52
 8 Jan 14 04:09,625.33,627.81,42.89,0.134296,0.00,575.23,661.52
 8 Jan 14 04:19,625.33,627.80,42.89,0.134296,0.00,575.23,661.52
 8 Jan 14 04:29,612.91,613.16,42.89,0.134296,0.00,575.23,661.52
 8 Jan 14 04:40,612.92,615.30,42.89,0.134296,0.00,575.23,661.52
 8 Jan 14 04:50,615.98,617.51,42.89,0.134296,0.00,575.23,661.52
 8 Jan 14 05:00,608.23,611.27,42.89,0.134296,0.00,575.23,661.52
 8 Jan 14 05:10,608.22,609.70,42.89,0.134296,0.00,575.23,661.52
 8 Jan 14 05:20,600.01,602.12,42.89,0.134296,0.00,575.23,661.52
 8 Jan 14 05:30,604.22,605.11,42.89,0.134296,0.00,575.23,661.52
 8 Jan 14 05:40,604.22,605.00,42.89,0.134296,0.00,575.23,661.52
 8 Jan 14 05:50,604.22,605.00,42.89,0.134296,0.00,575.23,661.52
 8 Jan 14 06:00,605.74,606.64,42.89,0.134296,0.00,575.23,661.52
 8 Jan 14 06:10,607.25,608.15,42.89,0.134296,0.00,575.23,661.52
 8 Jan 14 06:20,607.25,609.35,42.89,0.134296,0.00,575.23,661.52
 8 Jan 14 06:30,611.12,611.73,42.89,0.134296,0.00,575.23,661.52
 8 Jan 14 06:40,611.12,611.73,42.89,0.134296,0.00,575.23,661.52
 8 Jan 14 06:50,607.06,607.24,42.89,0.134296,0.00,575.23,661.52
 8 Jan 14 07:02,599.46,600.00,42.89,0.134296,0.00,575.23,661.52
 8 Jan 14 07:12,596.48,599.40,42.89,0.134296,0.00,575.23,661.52
 8 Jan 14 07:22,597.96,600.50,42.89,0.134296,0.00,575.23,661.52
 8 Jan 14 07:32,597.01,599.45,42.89,0.134296,0.00,575.23,661.52
 8 Jan 14 07:42,598.01,599.45,42.89,0.134296,0.00,575.23,661.52
 8 Jan 14 07:52,591.98,593.44,42.89,0.134296,0.00,575.23,661.52
 8 Jan 14 08:02,597.61,600.88,42.89,0.134296,0.00,575.23,661.52
 8 Jan 14 08:12,601.48,603.88,42.89,0.134296,0.00,575.23,661.52
 8 Jan 14 08:22,602.37,605.00,42.89,0.134296,0.00,575.23,661.52
 8 Jan 14 08:33,607.99,608.89,42.89,0.134296,0.00,575.23,661.52
 8 Jan 14 08:43,611.45,614.35,42.89,0.134296,0.00,575.23,661.52
 8 Jan 14 08:53,608.11,609.77,42.89,0.134296,0.00,575.23,661.52
 8 Jan 14 09:03,623.55,625.50,42.89,0.134296,0.00,575.23,661.52
 8 Jan 14 09:13,623.54,625.49,42.89,0.134296,0.00,575.23,661.52
 8 Jan 14 09:23,623.54,625.50,42.89,0.134296,0.00,575.23,661.52
 8 Jan 14 09:33,623.54,625.09,42.89,0.134296,0.00,575.23,661.52
 8 Jan 14 09:43,623.54,625.09,42.89,0.134296,0.00,575.23,661.52
 8 Jan 14 09:53,624.00,629.78,42.89,0.134296,0.00,575.23,661.52
 8 Jan 14 10:03,623.55,626.62,42.89,0.134296,0.00,575.23,661.52
 8 Jan 14 10:13,623.60,626.62,42.89,0.134296,0.00,575.23,661.52
 8 Jan 14 10:23,629.75,633.90,42.89,0.134296,-0.06,575.23,661.52
 8 Jan 14 10:33,633.20,634.80,81.90,0.072353,0.00,575.23,661.52
 8 Jan 14 10:43,633.20,634.75,81.90,0.072353,0.00,575.23,661.52
 8 Jan 14 10:53,631.80,634.80,81.90,0.072353,0.00,575.23,661.52
 8 Jan 14 11:03,631.78,635.00,81.90,0.072353,0.00,575.23,661.52
 8 Jan 14 11:13,632.10,635.00,81.90,0.072353,0.00,575.23,661.52
 8 Jan 14 11:23,635.01,640.00,81.90,0.072353,0.00,575.23,661.52
 8 Jan 14 11:33,636.00,639.80,81.90,0.072353,0.00,575.23,661.52
 8 Jan 14 11:44,633.73,635.28,81.90,0.072353,0.00,575.23,661.52
 8 Jan 14 11:54,632.75,633.69,81.90,0.072353,0.00,575.23,661.52
 8 Jan 14 12:04,635.15,635.99,81.90,0.072353,0.00,575.23,661.52
 8 Jan 14 12:14,630.00,632.30,81.90,0.072353,0.00,575.23,661.52
 8 Jan 14 12:24,631.16,633.87,81.90,0.072353,0.00,575.23,661.52
 8 Jan 14 12:34,627.61,629.59,81.90,0.072353,0.00,575.23,661.52
 8 Jan 14 12:44,627.93,631.07,81.90,0.072353,0.00,575.23,661.52
 8 Jan 14 12:54,624.78,626.34,81.90,0.072353,0.00,575.23,661.52
 8 Jan 14 13:04,622.62,623.00,81.90,0.072353,0.00,575.23,661.52
 8 Jan 14 13:14,625.81,627.37,81.90,0.072353,0.00,575.23,661.52
 8 Jan 14 13:24,625.52,628.65,81.90,0.072353,0.00,575.23,661.52
 8 Jan 14 13:34,625.51,628.50,81.90,0.072353,0.00,575.23,661.52
 8 Jan 14 13:44,624.00,627.04,81.90,0.072353,0.00,575.23,661.52
 8 Jan 14 13:54,625.48,628.00,81.90,0.072353,0.00,575.23,661.52
 8 Jan 14 14:04,621.00,621.30,81.90,0.072353,0.00,575.23,661.52
 8 Jan 14 14:14,620.10,620.79,81.90,0.072353,0.00,575.23,661.52
 8 Jan 14 14:25,619.22,620.10,81.90,0.072353,0.00,575.23,661.52
 8 Jan 14 14:35,619.21,620.00,81.90,0.072353,0.00,575.23,661.52
 8 Jan 14 14:45,620.00,620.10,81.90,0.072353,0.00,575.23,661.52
 8 Jan 14 14:55,616.01,617.66,81.90,0.072353,0.00,575.23,661.52
 8 Jan 14 15:05,617.53,618.00,81.90,0.072353,0.00,575.23,661.52
 8 Jan 14 15:15,611.00,611.39,81.90,0.072353,0.00,575.23,661.52
 8 Jan 14 15:25,606.83,608.00,81.90,0.072353,0.06,575.23,661.52
 8 Jan 14 15:35,605.29,606.00,47.28,0.129291,0.00,575.23,661.52
 8 Jan 14 15:45,617.74,620.10,47.28,0.129291,0.00,575.23,661.52
 8 Jan 14 15:55,607.00,609.99,47.28,0.129291,0.00,575.23,661.52
 8 Jan 14 16:05,607.00,613.02,47.28,0.129291,0.00,575.23,661.52
 8 Jan 14 16:15,610.02,612.24,47.28,0.129291,0.00,575.23,661.52
 8 Jan 14 16:25,609.27,610.00,47.28,0.129291,0.00,575.23,661.52
 8 Jan 14 16:35,605.29,606.00,47.28,0.129291,0.00,575.23,661.52
 8 Jan 14 16:45,602.27,604.00,47.28,0.129291,0.00,575.23,661.52
 8 Jan 14 16:55,606.45,609.00,47.28,0.129291,0.00,575.23,661.52
 8 Jan 14 17:05,605.68,607.80,47.28,0.129291,0.00,575.23,661.52
 8 Jan 14 17:16,608.70,611.74,47.28,0.129291,0.00,575.23,661.52
 8 Jan 14 17:26,614.79,616.90,47.28,0.129291,0.00,575.23,661.52
 8 Jan 14 17:36,613.26,616.00,47.28,0.129291,0.00,575.23,661.52
 8 Jan 14 17:46,613.26,615.99,47.28,0.129291,0.00,575.23,661.52
 8 Jan 14 17:56,610.18,611.71,47.28,0.129291,0.00,575.23,661.52
 8 Jan 14 18:06,610.55,613.00,47.28,0.129291,0.00,575.23,661.52
 8 Jan 14 18:07,610.55,613.00,47.28,0.129291,0.00,575.23,661.52
 8 Jan 14 18:17,610.58,613.00,47.28,0.129291,0.00,575.23,661.52
 8 Jan 14 18:27,615.01,615.44,47.28,0.129291,0.00,575.23,661.52
 8 Jan 14 18:37,613.29,616.35,47.28,0.129291,0.00,575.23,661.52
 8 Jan 14 18:47,616.35,616.70,47.28,0.129291,0.00,575.23,661.52
 8 Jan 14 18:57,619.95,619.99,47.28,0.129291,0.00,575.23,661.52
 8 Jan 14 19:07,617.88,620.00,47.28,0.129291,0.00,575.23,661.52
 8 Jan 14 19:17,617.84,620.00,47.28,0.129291,0.00,575.23,661.52
 8 Jan 14 19:27,614.70,617.77,47.28,0.129291,0.00,575.23,661.52
 8 Jan 14 19:37,611.68,614.74,47.28,0.129291,0.00,575.23,661.52
 8 Jan 14 19:47,610.00,612.87,47.28,0.129291,0.00,575.23,661.52
 8 Jan 14 19:57,611.34,612.00,47.28,0.129291,0.00,575.23,661.52
 8 Jan 14 20:07,611.34,612.00,47.28,0.129291,0.00,575.23,661.52
 8 Jan 14 20:17,607.01,607.99,47.28,0.129291,0.00,575.23,661.52
 8 Jan 14 20:27,605.10,606.73,47.28,0.129291,0.00,575.23,661.52
 8 Jan 14 20:38,607.34,610.38,47.28,0.129291,0.00,575.23,661.52
 8 Jan 14 20:48,607.71,610.75,47.28,0.129291,0.00,575.23,661.52
 8 Jan 14 20:58,607.71,608.10,47.28,0.129291,0.00,575.23,661.52
 8 Jan 14 21:08,610.77,611.40,47.28,0.129291,0.00,575.23,661.52
 8 Jan 14 21:18,609.10,611.30,47.28,0.129291,0.00,575.23,661.52
 8 Jan 14 21:28,609.10,611.20,47.28,0.129291,0.00,575.23,661.52
 8 Jan 14 21:38,611.20,611.30,47.28,0.129291,0.00,575.23,661.52
 8 Jan 14 21:48,611.20,611.50,47.28,0.129291,0.00,575.23,661.52
 8 Jan 14 21:58,611.89,612.00,47.28,0.129291,0.00,575.23,661.52
 8 Jan 14 22:08,611.89,612.00,47.28,0.129291,0.00,575.23,661.52
 8 Jan 14 22:18,610.00,612.00,47.28,0.129291,0.00,575.23,661.52
 8 Jan 14 22:28,606.87,609.91,47.28,0.129291,0.00,575.23,661.52
 8 Jan 14 22:38,608.36,611.40,47.28,0.129291,0.00,575.23,661.52
 8 Jan 14 22:48,612.93,614.30,47.28,0.129291,0.00,575.23,661.52
 8 Jan 14 22:58,609.87,611.98,47.28,0.129291,0.00,575.23,661.52
 8 Jan 14 23:08,607.00,608.33,47.28,0.129291,0.00,575.23,661.52
 8 Jan 14 23:18,608.00,608.81,47.28,0.129291,0.00,575.23,661.52
 8 Jan 14 23:28,610.47,611.99,47.28,0.129291,0.00,575.23,661.52
 8 Jan 14 23:39,610.47,613.47,47.28,0.129291,0.00,575.23,661.52
 8 Jan 14 23:49,610.47,613.47,47.28,0.129291,0.00,575.23,661.52
 8 Jan 14 23:59,610.47,613.47,47.28,0.129291,0.00,575.23,661.52
 9 Jan 14 00:09,618.13,620.00,47.28,0.129291,0.00,575.23,661.52
 9 Jan 14 00:19,620.20,620.47,47.28,0.129291,0.00,575.23,661.52
 9 Jan 14 00:29,612.00,613.90,47.28,0.129291,0.00,575.23,661.52
 9 Jan 14 00:39,613.79,616.47,47.28,0.129291,0.00,575.23,661.52
 9 Jan 14 00:49,612.00,613.38,47.28,0.129291,0.00,575.23,661.52
 9 Jan 14 00:59,615.10,616.40,47.28,0.129291,0.00,575.23,661.52
 9 Jan 14 01:09,618.00,621.07,47.28,0.129291,0.00,575.23,661.52
 9 Jan 14 01:19,618.00,621.07,47.28,0.129291,0.00,575.23,661.52
 9 Jan 14 01:29,617.00,618.00,47.28,0.129291,0.00,575.23,661.52
 9 Jan 14 01:39,616.48,618.00,47.28,0.129291,0.00,575.23,661.52
 9 Jan 14 01:49,616.48,618.00,47.28,0.129291,0.00,575.23,661.52
 9 Jan 14 01:59,616.48,618.00,47.28,0.129291,0.00,575.23,661.52
 9 Jan 14 02:09,616.48,618.00,47.28,0.129291,0.00,575.23,661.52
 9 Jan 14 02:19,614.94,618.00,47.28,0.129291,0.00,575.23,661.52
 9 Jan 14 02:30,613.34,614.94,47.28,0.129291,0.00,575.23,661.52
 9 Jan 14 02:40,613.34,614.94,47.28,0.129291,0.00,575.23,661.52
 9 Jan 14 02:50,613.34,614.94,47.28,0.129291,0.00,575.23,661.52
 9 Jan 14 03:00,613.34,614.94,47.28,0.129291,0.00,575.23,661.52
 9 Jan 14 03:10,613.34,614.94,47.28,0.129291,0.00,575.23,661.52
 9 Jan 14 03:20,613.34,614.94,47.28,0.129291,0.00,575.23,661.52
 9 Jan 14 03:30,613.34,614.94,47.28,0.129291,0.00,575.23,661.52
 9 Jan 14 03:40,613.34,614.94,47.28,0.129291,0.00,575.23,661.52
 9 Jan 14 03:50,612.11,612.90,47.28,0.129291,0.00,575.23,661.52
 9 Jan 14 04:00,612.20,612.90,47.28,0.129291,0.00,575.23,661.52
 9 Jan 14 04:10,612.20,612.90,47.28,0.129291,0.00,575.23,661.52
 9 Jan 14 04:20,612.20,612.90,47.28,0.129291,0.00,575.23,661.52
 9 Jan 14 04:30,619.78,620.99,47.28,0.129291,0.00,575.23,661.52
 9 Jan 14 04:40,621.32,624.43,47.28,0.129291,0.00,575.23,661.52
 9 Jan 14 04:50,621.32,624.30,47.28,0.129291,0.00,575.23,661.52
 9 Jan 14 05:00,622.87,625.98,47.28,0.129291,0.00,575.23,661.52
 9 Jan 14 05:11,622.87,625.98,47.28,0.129291,0.00,575.23,661.52
 9 Jan 14 05:21,622.87,625.98,47.28,0.129291,0.00,575.23,661.52
 9 Jan 14 05:31,622.87,625.98,47.28,0.129291,0.00,575.23,661.52
 9 Jan 14 05:41,622.87,625.98,47.28,0.129291,0.00,575.23,661.52
 9 Jan 14 05:51,622.87,625.98,47.28,0.129291,0.00,575.23,661.52
 9 Jan 14 06:01,624.50,625.98,47.28,0.129291,0.00,575.23,661.52
 9 Jan 14 06:11,615.05,616.57,47.28,0.129291,0.00,575.23,661.52
 9 Jan 14 06:21,614.43,615.09,47.28,0.129291,0.00,575.23,661.52
 9 Jan 14 06:31,615.09,615.44,47.28,0.129291,0.00,575.23,661.52
 9 Jan 14 06:41,618.16,619.19,47.28,0.129291,0.00,575.23,661.52
 9 Jan 14 06:51,621.37,621.59,47.28,0.129291,0.00,575.23,661.52
 9 Jan 14 07:01,618.16,621.25,47.28,0.129291,0.00,575.23,661.52
 9 Jan 14 07:11,622.00,622.80,47.28,0.129291,0.00,575.23,661.52
 9 Jan 14 07:21,621.25,623.38,47.28,0.129291,0.00,575.23,661.52
 9 Jan 14 07:31,619.70,621.24,47.28,0.129291,0.00,575.23,661.52
 9 Jan 14 07:42,620.00,621.24,47.28,0.129291,0.00,575.23,661.52
 9 Jan 14 07:52,621.24,622.49,47.28,0.129291,0.00,575.23,661.52
 9 Jan 14 08:02,621.24,622.77,47.28,0.129291,0.00,575.23,661.52
 9 Jan 14 08:12,622.79,624.35,47.28,0.129291,0.00,575.23,661.52
 9 Jan 14 08:22,623.00,625.00,47.28,0.129291,0.00,575.23,661.52
 9 Jan 14 08:32,625.00,625.79,47.28,0.129291,0.00,575.23,661.52
 9 Jan 14 08:42,625.00,626.99,47.28,0.129291,0.00,575.23,661.52
 9 Jan 14 08:52,623.00,624.00,47.28,0.129291,0.00,575.23,661.52
 9 Jan 14 09:02,626.87,626.88,47.28,0.129291,0.00,575.23,661.52
 9 Jan 14 09:12,622.79,623.00,47.28,0.129291,0.00,575.23,661.52
 9 Jan 14 09:22,626.00,626.79,47.28,0.129291,0.00,575.23,661.52
 9 Jan 14 09:32,623.00,625.00,47.28,0.129291,0.00,575.23,661.52
 9 Jan 14 09:42,620.00,622.00,47.28,0.129291,0.00,575.23,661.52
 9 Jan 14 09:52,619.68,622.00,47.28,0.129291,0.00,575.23,661.52
 9 Jan 14 10:02,618.13,620.00,47.28,0.129291,0.00,575.23,661.52
 9 Jan 14 10:12,621.23,622.50,47.28,0.129291,0.00,575.23,661.52
 9 Jan 14 10:22,623.10,624.00,47.28,0.129291,0.00,575.23,661.52
 9 Jan 14 10:33,622.77,625.89,47.28,0.129291,0.00,575.23,661.52
 9 Jan 14 10:43,624.32,625.95,47.28,0.129291,0.00,575.23,661.52
 9 Jan 14 10:53,620.01,622.76,47.28,0.129291,0.00,575.23,661.52
