Time,Bid,Ask,EUR,BTC,Trade
26 Dec 13 18:35,549.5,549.99,1516.1013554,-2.22044604925e-16,0
26 Dec 13 18:45,543.29282,545.98919,1516.1013554,-2.22044604925e-16,0
26 Dec 13 18:56,547.36938,548.9,1516.1013554,-2.22044604925e-16,0
26 Dec 13 19:06,548.02,549.0,1516.1013554,-2.22044604925e-16,0
26 Dec 13 19:16,549.1,549.9,1516.1013554,-2.22044604925e-16,0
26 Dec 13 19:26,549.0,549.12,1516.1013554,-2.22044604925e-16,0
26 Dec 13 19:36,552.83903,555.0,1516.1013554,-2.22044604925e-16,0
26 Dec 13 19:46,556.97939,557.25018,1516.1013554,-2.22044604925e-16,0
26 Dec 13 19:56,554.321,554.98,1516.1013554,-2.22044604925e-16,0
26 Dec 13 20:06,550.0,552.34578,1516.1013554,-2.22044604925e-16,0
26 Dec 13 20:16,557.71,557.9,1516.1013554,-2.22044604925e-16,0
26 Dec 13 20:26,555.0,556.48629,1516.1013554,-2.22044604925e-16,0
26 Dec 13 20:36,556.88,556.99,1516.1013554,-2.22044604925e-16,0
26 Dec 13 20:46,551.0,553.69416,1516.1013554,-2.22044604925e-16,0
26 Dec 13 20:56,542.7282,544.0,1516.1013554,-2.22044604925e-16,0.727388340141
26 Dec 13 21:06,523.96299,526.55786,1120.40209836,0.727388340141,0.946435172893
26 Dec 13 21:16,537.15028,539.8288,622.049219095,1.67382351303,-0.688556404019
26 Dec 13 21:27,535.0,535.85986,991.90748431,0.985267109015,0
26 Dec 13 21:37,540.0,540.32262,991.90748431,0.985267109015,0
26 Dec 13 21:47,538.87713,540.21551,991.90748431,0.985267109015,0
26 Dec 13 21:57,542.5,543.9,991.90748431,0.985267109015,0
26 Dec 13 22:07,538.88713,539.99,991.90748431,0.985267109015,0
26 Dec 13 22:17,542.0,544.4461,991.90748431,0.985267109015,0
26 Dec 13 22:27,548.1,549.89017,991.90748431,0.985267109015,-0.539145548573
26 Dec 13 22:34,548.0,548.09,1287.41315948,0.446121560442,0
26 Dec 13 22:41,545.19933,547.0,1287.41315948,0.446121560442,0
26 Dec 13 22:44,547.0,547.92532,1287.41315948,0.446121560442,0
26 Dec 13 22:54,549.99999,550.00001,1287.41315948,0.446121560442,0
26 Dec 13 23:04,550.79495,551.0,1287.41315948,0.446121560442,0
26 Dec 13 23:14,553.4121,555.0,1287.41315948,0.446121560442,0
26 Dec 13 23:24,553.38653,553.5,1287.41315948,0.446121560442,0
26 Dec 13 23:34,550.59223,553.34519,1287.41315948,0.446121560442,0
26 Dec 13 23:44,551.0,552.69855,1287.41315948,0.446121560442,0
26 Dec 13 23:54,547.84923,550.57848,1287.41315948,0.446121560442,0
27 Dec 13 00:04,548.2024,550.1,1287.41315948,0.446121560442,0
27 Dec 13 00:15,550.58643,553.32547,1287.41315948,0.446121560442,0
27 Dec 13 00:25,550.58643,552.0,1287.41315948,0.446121560442,0
27 Dec 13 00:35,551.9581,553.5,1287.41315948,0.446121560442,0
27 Dec 13 00:45,552.2839,555.03527,1287.41315948,0.446121560442,0
27 Dec 13 00:55,553.66183,555.0,1287.41315948,0.446121560442,0
27 Dec 13 01:05,552.27184,554.999,1287.41315948,0.446121560442,0
27 Dec 13 01:15,551.43709,552.28184,1287.41315948,0.446121560442,0
27 Dec 13 01:25,550.91844,552.28184,1287.41315948,0.446121560442,0
27 Dec 13 01:35,550.91844,553.0,1287.41315948,0.446121560442,0
27 Dec 13 01:45,550.91844,553.64977,1287.41315948,0.446121560442,0
27 Dec 13 01:55,550.91844,551.9999,1287.41315948,0.446121560442,0
27 Dec 13 02:05,545.52184,548.24945,1287.41315948,0.446121560442,0
27 Dec 13 02:15,546.87679,548.99,1287.41315948,0.446121560442,0
27 Dec 13 02:25,541.1,542.77363,1287.41315948,0.446121560442,0
27 Dec 13 02:35,539.67614,541.01465,1287.41315948,0.446121560442,0
27 Dec 13 02:46,541.12745,542.37452,1287.41315948,0.446121560442,0
27 Dec 13 08:28,523.8227,523.95,1287.41315948,0.446121560442,1.32407993656
27 Dec 13 08:38,524.0,525.0,593.66147672,1.77020149701,0
27 Dec 13 08:41,524.0,525.0,593.66147672,1.77020149701,0
27 Dec 13 08:51,524.02002,524.99,593.66147672,1.77020149701,0
27 Dec 13 09:01,530.38486,532.92619,593.66147672,1.77020149701,0
27 Dec 13 09:11,532.99,533.03479,593.66147672,1.77020149701,0
27 Dec 13 09:21,536.08593,537.52,593.66147672,1.77020149701,-0.682034150439
27 Dec 13 09:31,536.5,537.5583,959.29038855,1.08816734657,0
27 Dec 13 09:41,541.45616,541.9985,959.29038855,1.08816734657,0
27 Dec 13 09:52,546.0,547.247,959.29038855,1.08816734657,-0.513102340034
27 Dec 13 10:02,545.29183,545.2953,1239.44426621,0.575065006533,0
27 Dec 13 10:12,543.93269,545.2898,1239.44426621,0.575065006533,0
27 Dec 13 10:22,545.28776,546.9994,1239.44426621,0.575065006533,0
27 Dec 13 10:32,539.0048,540.26812,1239.44426621,0.575065006533,0
27 Dec 13 10:42,539.88,540.26812,1239.44426621,0.575065006533,0
27 Dec 13 10:46,540.2661,541.61811,1239.44426621,0.575065006533,0
27 Dec 13 10:56,538.0,538.01,1239.44426621,0.575065006533,0
27 Dec 13 11:06,536.1,537.57221,1239.44426621,0.575065006533,0.514419378805
27 Dec 13 11:16,537.58221,538.91346,962.906703877,1.08948438534,0
27 Dec 13 11:26,538.99,540.0,962.906703877,1.08948438534,0
27 Dec 13 11:49,543.0,543.70857,962.906703877,1.08948438534,0
27 Dec 13 11:59,543.1,545.0,962.906703877,1.08948438534,0
27 Dec 13 12:09,545.06308,547.78093,962.906703877,1.08948438534,-0.501886504078
27 Dec 13 12:19,545.05363,546.5,1236.4665076,0.58759788126,0
27 Dec 13 12:29,546.31674,548.7,1236.4665076,0.58759788126,0
27 Dec 13 12:39,548.0,548.7,1236.4665076,0.58759788126,0
27 Dec 13 12:49,547.75,548.0,1236.4665076,0.58759788126,0
27 Dec 13 12:59,544.93187,546.0,1236.4665076,0.58759788126,0
27 Dec 13 13:09,544.92985,546.29149,1236.4665076,0.58759788126,0
27 Dec 13 13:19,546.28946,548.0,1236.4665076,0.58759788126,0
27 Dec 13 13:29,546.5,547.63634,1236.4665076,0.58759788126,0
27 Dec 13 13:40,546.5,548.0,1236.4665076,0.58759788126,0
27 Dec 13 13:50,544.96,545.5,1236.4665076,0.58759788126,0
27 Dec 13 14:00,543.32899,544.68664,1236.4665076,0.58759788126,0
27 Dec 13 14:10,541.52,543.32493,1236.4665076,0.58759788126,0
27 Dec 13 14:20,535.32773,536.12,1236.4665076,0.58759788126,0.563741023562
27 Dec 13 14:30,541.0,542.03403,934.233670049,1.15133890482,0
27 Dec 13 14:40,539.34734,540.0,934.233670049,1.15133890482,0
27 Dec 13 14:50,539.34734,540.0,934.233670049,1.15133890482,0
27 Dec 13 15:00,534.6,535.0,934.233670049,1.15133890482,0
27 Dec 13 15:10,530.12378,534.6,934.233670049,1.15133890482,0
27 Dec 13 15:20,530.12756,534.6999,934.233670049,1.15133890482,0
27 Dec 13 15:30,529.0,534.679,934.233670049,1.15133890482,0
27 Dec 13 15:40,533.0,534.6798,934.233670049,1.15133890482,0
27 Dec 13 15:50,528.0,528.645,934.233670049,1.15133890482,0
27 Dec 13 16:00,530.1717,532.82256,934.233670049,1.15133890482,0
27 Dec 13 16:10,533.0,534.0,934.233670049,1.15133890482,0
27 Dec 13 16:20,531.6,534.21619,934.233670049,1.15133890482,0
27 Dec 13 16:31,532.88465,534.6898,934.233670049,1.15133890482,0
27 Dec 13 16:41,534.18887,534.6898,934.233670049,1.15133890482,0
27 Dec 13 16:51,532.85871,534.6898,934.233670049,1.15133890482,0
27 Dec 13 17:01,533.6898,534.666,934.233670049,1.15133890482,0
27 Dec 13 17:11,539.0,539.92486,934.233670049,1.15133890482,0
27 Dec 13 17:21,536.0,538.57707,934.233670049,1.15133890482,0
27 Dec 13 17:31,534.56185,535.89758,934.233670049,1.15133890482,0
27 Dec 13 17:41,533.0,535.8936,934.233670049,1.15133890482,0
27 Dec 13 17:51,532.87865,535.54304,934.233670049,1.15133890482,0
27 Dec 13 18:01,532.0001,532.87865,934.233670049,1.15133890482,0
27 Dec 13 18:11,532.0,532.87865,934.233670049,1.15133890482,0
27 Dec 13 18:21,530.22356,532.22356,934.233670049,1.15133890482,0
27 Dec 13 18:31,530.22158,531.99,934.233670049,1.15133890482,0
27 Dec 13 18:41,528.1,531.54251,934.233670049,1.15133890482,0
27 Dec 13 18:51,527.215,528.8924,934.233670049,1.15133890482,0
27 Dec 13 19:01,527.215,528.8924,934.233670049,1.15133890482,0
27 Dec 13 19:11,525.0,526.0,934.233670049,1.15133890482,0.550130771212
27 Dec 13 19:16,525.0,526.25913,644.864884391,1.70146967603,0
27 Dec 13 19:17,524.0,524.1,644.864884391,1.70146967603,0
27 Dec 13 19:27,527.57019,528.0,644.864884391,1.70146967603,0
27 Dec 13 19:37,525.0,525.06042,644.864884391,1.70146967603,0
27 Dec 13 19:47,524.88001,526.35246,644.864884391,1.70146967603,0
27 Dec 13 19:57,527.73146,530.35,644.864884391,1.70146967603,0
27 Dec 13 20:07,526.41607,527.73146,644.864884391,1.70146967603,0
27 Dec 13 20:18,530.0,530.5,644.864884391,1.70146967603,0
27 Dec 13 20:28,528.05,529.31889,644.864884391,1.70146967603,0
27 Dec 13 20:38,530.61173,533.26479,644.864884391,1.70146967603,0
27 Dec 13 20:48,529.28718,531.93362,644.864884391,1.70146967603,0
27 Dec 13 20:58,528.16849,530.60776,644.864884391,1.70146967603,0
27 Dec 13 21:08,529.0,530.60776,644.864884391,1.70146967603,0
27 Dec 13 21:18,527.96594,530.60577,644.864884391,1.70146967603,0
27 Dec 13 21:28,528.001,531.9,644.864884391,1.70146967603,0
27 Dec 13 21:38,527.96283,530.59265,644.864884391,1.70146967603,0
27 Dec 13 21:48,526.71,528.99,644.864884391,1.70146967603,0
27 Dec 13 21:58,526.71,528.9,644.864884391,1.70146967603,0
27 Dec 13 22:08,526.71,528.89,644.864884391,1.70146967603,0
27 Dec 13 22:18,526.7,528.86,644.864884391,1.70146967603,0
27 Dec 13 22:29,526.7,528.87,644.864884391,1.70146967603,0
27 Dec 13 22:39,529.28011,530.0,644.864884391,1.70146967603,0
27 Dec 13 22:49,529.0001,530.5967,644.864884391,1.70146967603,0
27 Dec 13 22:59,531.5967,533.84,644.864884391,1.70146967603,0
27 Dec 13 23:09,533.84,535.4,644.864884391,1.70146967603,0
27 Dec 13 23:19,534.16158,535.4,644.864884391,1.70146967603,0
27 Dec 13 23:29,535.4,535.499,644.864884391,1.70146967603,-0.532094368423
27 Dec 13 23:39,531.98,536.0,929.748209245,1.16937530761,0
27 Dec 13 23:49,532.79181,534.7665,929.748209245,1.16937530761,0
27 Dec 13 23:59,532.79181,534.7665,929.748209245,1.16937530761,0
28 Dec 13 00:09,534.12114,536.0,929.748209245,1.16937530761,0
28 Dec 13 00:19,536.0,536.89999,929.748209245,1.16937530761,0
28 Dec 13 00:29,536.0,536.89999,929.748209245,1.16937530761,0
28 Dec 13 00:39,536.0,536.89999,929.748209245,1.16937530761,0
28 Dec 13 00:49,531.92,534.11716,929.748209245,1.16937530761,0
28 Dec 13 00:59,534.11716,534.2,929.748209245,1.16937530761,0
28 Dec 13 01:09,532.78586,534.2,929.748209245,1.16937530761,0
28 Dec 13 01:19,532.78586,533.7,929.748209245,1.16937530761,0
28 Dec 13 01:30,532.78586,533.7,929.748209245,1.16937530761,0
28 Dec 13 01:40,531.6,534.11517,929.748209245,1.16937530761,0
28 Dec 13 01:50,531.6,534.0,929.748209245,1.16937530761,0
28 Dec 13 02:00,531.6,534.0,929.748209245,1.16937530761,0
28 Dec 13 02:10,531.6,534.0,929.748209245,1.16937530761,0
28 Dec 13 02:20,531.5967,533.99,929.748209245,1.16937530761,0
28 Dec 13 02:30,531.5967,533.5,929.748209245,1.16937530761,0
28 Dec 13 02:40,528.0,530.11464,929.748209245,1.16937530761,0
28 Dec 13 02:50,528.1,530.11464,929.748209245,1.16937530761,0
28 Dec 13 03:00,528.1,530.20512,929.748209245,1.16937530761,0
28 Dec 13 03:10,528.0,530.20512,929.748209245,1.16937530761,0
28 Dec 13 03:20,528.0,530.20512,929.748209245,1.16937530761,0
28 Dec 13 03:30,528.0,530.20512,929.748209245,1.16937530761,0
28 Dec 13 03:40,528.0,530.20512,929.748209245,1.16937530761,0
28 Dec 13 03:50,528.0,530.20512,929.748209245,1.16937530761,0
28 Dec 13 04:00,528.0,530.20512,929.748209245,1.16937530761,0
28 Dec 13 04:10,528.0,530.20512,929.748209245,1.16937530761,0
28 Dec 13 04:20,528.0,530.38616,929.748209245,1.16937530761,0
28 Dec 13 04:30,528.01,530.38616,929.748209245,1.16937530761,0
28 Dec 13 04:41,534.36603,534.68598,929.748209245,1.16937530761,0
28 Dec 13 04:51,529.05626,531.70155,929.748209245,1.16937530761,0
28 Dec 13 05:01,529.05626,531.70155,929.748209245,1.16937530761,0
28 Dec 13 05:11,531.70155,533.02815,929.748209245,1.16937530761,0
28 Dec 13 05:21,531.70155,533.03226,929.748209245,1.16937530761,0
28 Dec 13 05:31,531.70366,534.36218,929.748209245,1.16937530761,0
28 Dec 13 05:41,531.70155,533.03027,929.748209245,1.16937530761,0
28 Dec 13 05:51,530.37838,531.7,929.748209245,1.16937530761,0
28 Dec 13 06:01,530.37838,531.7,929.748209245,1.16937530761,0
28 Dec 13 06:11,530.37838,531.7,929.748209245,1.16937530761,0
28 Dec 13 06:21,530.37838,531.7,929.748209245,1.16937530761,0
28 Dec 13 06:31,530.37838,531.7,929.748209245,1.16937530761,0
28 Dec 13 06:41,530.37838,531.7,929.748209245,1.16937530761,0
28 Dec 13 06:51,531.70167,534.36018,929.748209245,1.16937530761,0
28 Dec 13 07:01,531.70167,534.36018,929.748209245,1.16937530761,0
28 Dec 13 07:11,534.36018,534.68598,929.748209245,1.16937530761,0
28 Dec 13 07:21,535.0,535.1,929.748209245,1.16937530761,0
28 Dec 13 07:31,535.0,535.1,929.748209245,1.16937530761,0
28 Dec 13 07:41,535.0,535.1,929.748209245,1.16937530761,0
28 Dec 13 07:51,535.0,535.1,929.748209245,1.16937530761,0
28 Dec 13 08:02,535.0,535.1,929.748209245,1.16937530761,0
28 Dec 13 08:12,535.0,535.1,929.748209245,1.16937530761,0
28 Dec 13 08:22,533.02631,534.7463,929.748209245,1.16937530761,0
28 Dec 13 08:32,533.00036,533.5,929.748209245,1.16937530761,0
28 Dec 13 08:42,528.08877,529.78771,929.748209245,1.16937530761,0
28 Dec 13 08:52,528.07877,529.78771,929.748209245,1.16937530761,0
28 Dec 13 09:02,536.37646,537.3,929.748209245,1.16937530761,0
28 Dec 13 09:12,531.2,533.68723,929.748209245,1.16937530761,0
28 Dec 13 09:22,531.5,533.68723,929.748209245,1.16937530761,0
28 Dec 13 09:32,537.66999,540.28,929.748209245,1.16937530761,0
28 Dec 13 09:42,539.00414,541.28,929.748209245,1.16937530761,0
28 Dec 13 09:52,536.29443,538.9759,929.748209245,1.16937530761,0
28 Dec 13 10:02,537.0,538.3182,929.748209245,1.16937530761,0
28 Dec 13 10:12,537.0,538.3182,929.748209245,1.16937530761,0
28 Dec 13 10:22,536.97644,538.3162,929.748209245,1.16937530761,0
28 Dec 13 10:32,533.0,534.92979,929.748209245,1.16937530761,0
28 Dec 13 10:42,533.0,534.92979,929.748209245,1.16937530761,0
28 Dec 13 10:53,533.0,534.92979,929.748209245,1.16937530761,0
28 Dec 13 11:03,531.511,533.59647,929.748209245,1.16937530761,0
28 Dec 13 11:13,534.9278,536.26246,929.748209245,1.16937530761,0
28 Dec 13 11:23,536.25118,538.93243,929.748209245,1.16937530761,0
28 Dec 13 11:33,540.0,541.3,929.748209245,1.16937530761,0
28 Dec 13 11:43,536.22508,541.0,929.748209245,1.16937530761,0
28 Dec 13 11:53,536.22508,541.0,929.748209245,1.16937530761,0
28 Dec 13 12:03,536.24508,541.0,929.748209245,1.16937530761,0
28 Dec 13 12:13,536.23508,540.0,929.748209245,1.16937530761,0
28 Dec 13 12:23,538.1,540.0,929.748209245,1.16937530761,0
28 Dec 13 12:33,538.1,540.0,929.748209245,1.16937530761,0
28 Dec 13 12:43,536.3,540.99,929.748209245,1.16937530761,0
28 Dec 13 12:53,536.3,540.0,929.748209245,1.16937530761,0
28 Dec 13 13:03,536.3,540.0,929.748209245,1.16937530761,0
28 Dec 13 13:13,536.3,539.99999,929.748209245,1.16937530761,0
28 Dec 13 13:23,536.3,539.99999,929.748209245,1.16937530761,0
28 Dec 13 13:33,536.3,539.99999,929.748209245,1.16937530761,0
28 Dec 13 13:43,536.3,539.99998,929.748209245,1.16937530761,0
28 Dec 13 13:53,536.42645,539.10858,929.748209245,1.16937530761,0
28 Dec 13 14:03,537.76484,539.99865,929.748209245,1.16937530761,0
28 Dec 13 14:13,537.76484,539.99865,929.748209245,1.16937530761,0
28 Dec 13 14:24,537.76484,538.5,929.748209245,1.16937530761,0
28 Dec 13 14:34,536.36726,539.0,929.748209245,1.16937530761,0
28 Dec 13 14:44,539.0,539.99865,929.748209245,1.16937530761,0
28 Dec 13 14:54,539.0,539.98999,929.748209245,1.16937530761,0
28 Dec 13 15:04,537.7055,539.0,929.748209245,1.16937530761,0
28 Dec 13 15:14,538.0,538.9,929.748209245,1.16937530761,0
28 Dec 13 15:24,538.0,538.9,929.748209245,1.16937530761,0
28 Dec 13 15:34,536.36525,538.9,929.748209245,1.16937530761,0
28 Dec 13 15:44,536.36525,538.9,929.748209245,1.16937530761,0
28 Dec 13 15:54,536.36525,538.9,929.748209245,1.16937530761,0
28 Dec 13 16:04,536.36525,538.9,929.748209245,1.16937530761,0
28 Dec 13 16:14,536.36525,537.9,929.748209245,1.16937530761,0
28 Dec 13 16:24,535.0,536.0,929.748209245,1.16937530761,0
28 Dec 13 16:34,533.69479,535.0,929.748209245,1.16937530761,0
28 Dec 13 16:44,532.36455,533.69479,929.748209245,1.16937530761,0
28 Dec 13 16:54,533.01,533.69479,929.748209245,1.16937530761,0
28 Dec 13 17:04,533.66285,536.29,929.748209245,1.16937530761,0
28 Dec 13 17:14,531.01,533.66087,929.748209245,1.16937530761,0
28 Dec 13 17:24,532.33072,534.99237,929.748209245,1.16937530761,0
28 Dec 13 17:35,531.41,533.59,929.748209245,1.16937530761,0
28 Dec 13 17:45,525.3,527.03117,929.748209245,1.16937530761,0.501621530637
28 Dec 13 17:55,529.99,530.0,665.378027056,1.67099683825,0
28 Dec 13 18:05,522.67757,525.0,665.378027056,1.67099683825,0
28 Dec 13 18:15,518.88,522.49,665.378027056,1.67099683825,0
28 Dec 13 18:25,521.5,523.18087,665.378027056,1.67099683825,0
28 Dec 13 18:35,525.00002,527.08762,665.378027056,1.67099683825,0
28 Dec 13 18:45,525.00002,526.93,665.378027056,1.67099683825,0
28 Dec 13 18:55,525.00002,526.88,665.378027056,1.67099683825,0
28 Dec 13 19:05,523.1779,525.78379,665.378027056,1.67099683825,0
28 Dec 13 19:15,525.02,525.77379,665.378027056,1.67099683825,0
28 Dec 13 19:25,529.69313,532.32404,665.378027056,1.67099683825,0
28 Dec 13 19:35,531.5,532.3475,665.378027056,1.67099683825,0
28 Dec 13 19:45,532.34552,534.89998,665.378027056,1.67099683825,0
28 Dec 13 19:55,533.67373,535.9,665.378027056,1.67099683825,0
28 Dec 13 20:05,529.69112,531.0,665.378027056,1.67099683825,0
28 Dec 13 20:15,531.0,531.00001,665.378027056,1.67099683825,0
28 Dec 13 20:25,529.69112,531.0,665.378027056,1.67099683825,0
28 Dec 13 20:36,532.33958,532.37283,665.378027056,1.67099683825,0
28 Dec 13 20:46,531.0127,532.33958,665.378027056,1.67099683825,0
